validTimeUtc,globalHorizontalIrradiance,pressureMeanSeaLevel,temperature,uvIndex
2023-08-26T09:00:00+0000,0.0,29.93,64.3,0
2023-08-26T10:00:00+0000,0.0,29.93,64.1,0
2023-08-26T11:00:00+0000,0.0,29.92,64.0,0
2023-08-26T12:00:00+0000,0.0,29.93,63.6,0
2023-08-26T13:00:00+0000,0.0,29.93,63.4,0
2023-08-26T14:00:00+0000,13.9,29.94,63.4,0
2023-08-26T15:00:00+0000,128.2,29.95,65.2,1
2023-08-26T16:00:00+0000,290.4,29.95,69.5,3
2023-08-26T17:00:00+0000,490.9,29.94,72.8,6
2023-08-26T18:00:00+0000,724.8,29.94,73.7,8
2023-08-26T19:00:00+0000,874.8,29.93,73.3,10
2023-08-26T20:00:00+0000,929.9,29.93,74.2,10
2023-08-26T21:00:00+0000,917.9,29.91,75.7,8
2023-08-26T22:00:00+0000,829.0,29.9,75.7,6
2023-08-26T23:00:00+0000,704.5,29.89,75.5,3
2023-08-27T00:00:00+0000,521.5,29.88,74.6,1
2023-08-27T01:00:00+0000,316.2,29.88,73.9,0
2023-08-27T02:00:00+0000,121.1,29.88,72.2,0
2023-08-27T03:00:00+0000,0.5,29.91,70.3,0
2023-08-27T04:00:00+0000,0.0,29.92,69.9,0
2023-08-27T05:00:00+0000,0.0,29.92,69.0,0
2023-08-27T06:00:00+0000,0.0,29.92,68.3,0
2023-08-27T07:00:00+0000,0.0,29.92,67.9,0
2023-08-27T08:00:00+0000,0.0,29.91,66.8,0
2023-08-27T09:00:00+0000,0.0,29.91,66.3,0
2023-08-27T10:00:00+0000,0.0,29.91,65.0,0
2023-08-27T11:00:00+0000,0.0,29.9,64.9,0
2023-08-27T12:00:00+0000,0.0,29.9,64.7,0
2023-08-27T13:00:00+0000,0.0,29.91,64.1,0
2023-08-27T14:00:00+0000,16.1,29.91,64.9,0
2023-08-27T15:00:00+0000,154.2,29.92,69.0,1
2023-08-27T16:00:00+0000,356.0,29.92,73.0,3
2023-08-27T17:00:00+0000,572.9,29.92,75.5,6
2023-08-27T18:00:00+0000,723.0,29.91,76.7,8
2023-08-27T19:00:00+0000,884.5,29.89,78.9,10
2023-08-27T20:00:00+0000,930.8,29.87,78.2,10
2023-08-27T21:00:00+0000,909.5,29.86,78.2,8
2023-08-27T22:00:00+0000,827.8,29.85,78.2,6
2023-08-27T23:00:00+0000,692.0,29.84,78.0,3
2023-08-28T00:00:00+0000,506.4,29.83,78.4,1
2023-08-28T01:00:00+0000,304.1,29.84,77.1,0
2023-08-28T02:00:00+0000,110.7,29.84,73.9,0
2023-08-28T03:00:00+0000,0.4,29.86,72.4,0
2023-08-28T04:00:00+0000,0.0,29.86,70.8,0
2023-08-28T05:00:00+0000,0.0,29.87,70.3,0
2023-08-28T06:00:00+0000,0.0,29.86,69.5,0
2023-08-28T07:00:00+0000,0.0,29.85,68.8,0
2023-08-28T08:00:00+0000,0.0,29.85,67.9,0
2023-08-28T09:00:00+0000,0.0,29.84,67.9,0
2023-08-28T10:00:00+0000,0.0,29.83,66.5,0
2023-08-28T11:00:00+0000,0.0,29.83,65.9,0
2023-08-28T12:00:00+0000,0.0,29.83,65.4,0
2023-08-28T13:00:00+0000,0.0,29.85,65.4,0
2023-08-28T14:00:00+0000,17.5,29.86,67.4,0
2023-08-28T15:00:00+0000,167.5,29.87,70.4,1
2023-08-28T16:00:00+0000,390.8,29.86,76.4,3
2023-08-28T17:00:00+0000,601.8,29.87,81.8,6
2023-08-28T18:00:00+0000,735.9,29.86,82.5,8
2023-08-28T19:00:00+0000,853.8,29.85,81.2,10
2023-08-28T20:00:00+0000,911.4,29.85,81.6,10
2023-08-28T21:00:00+0000,900.9,29.84,82.3,8
2023-08-28T22:00:00+0000,816.1,29.83,81.6,6
2023-08-28T23:00:00+0000,687.4,29.82,81.2,3
2023-08-29T00:00:00+0000,511.2,29.82,80.7,1
2023-08-29T01:00:00+0000,301.6,29.83,77.8,0
2023-08-29T02:00:00+0000,103.2,29.83,75.5,0
2023-08-29T03:00:00+0000,0.3,29.85,73.1,0
2023-08-29T04:00:00+0000,0.0,29.85,71.7,0
2023-08-29T05:00:00+0000,0.0,29.85,71.0,0
2023-08-29T06:00:00+0000,0.0,29.84,69.7,0
2023-08-29T07:00:00+0000,0.0,29.84,68.8,0
2023-08-29T08:00:00+0000,0.0,29.84,68.5,0
2023-08-29T09:00:00+0000,0.0,29.83,67.9,0
2023-08-29T10:00:00+0000,0.0,29.83,67.6,0
2023-08-29T11:00:00+0000,0.0,29.83,66.7,0
2023-08-29T12:00:00+0000,0.0,29.83,65.9,0
2023-08-29T13:00:00+0000,0.0,29.84,65.6,0
2023-08-29T14:00:00+0000,14.5,29.85,66.3,0
2023-08-29T15:00:00+0000,154.8,29.85,69.7,1
2023-08-29T16:00:00+0000,362.5,29.85,76.9,3
2023-08-29T17:00:00+0000,552.2,29.86,77.3,6
2023-08-29T18:00:00+0000,723.8,29.86,77.1,8
2023-08-29T19:00:00+0000,877.9,29.85,79.3,9
2023-08-29T20:00:00+0000,933.3,29.83,82.5,9
2023-08-29T21:00:00+0000,916.2,29.83,82.9,8
2023-08-29T22:00:00+0000,842.7,29.81,81.1,6
2023-08-29T23:00:00+0000,708.1,29.8,81.8,3
2023-08-30T00:00:00+0000,527.6,29.8,79.6,1
2023-08-30T01:00:00+0000,316.0,29.78,79.3,0
2023-08-30T02:00:00+0000,102.6,29.8,75.7,0
2023-08-30T03:00:00+0000,0.2,29.8,72.2,0
2023-08-30T04:00:00+0000,0.0,29.82,72.1,0
2023-08-30T05:00:00+0000,0.0,29.83,71.0,0
2023-08-30T06:00:00+0000,0.0,29.83,69.9,0
2023-08-30T07:00:00+0000,0.0,29.82,68.6,0
2023-08-30T08:00:00+0000,0.0,29.82,68.8,0
2023-08-30T09:00:00+0000,0.0,29.8,68.3,0
2023-08-30T10:00:00+0000,0.0,29.8,68.5,0
2023-08-30T11:00:00+0000,0.0,29.8,67.9,0
2023-08-30T12:00:00+0000,0.0,29.8,67.9,0
2023-08-30T13:00:00+0000,0.0,29.81,67.6,0
2023-08-30T14:00:00+0000,13.3,29.83,68.3,0
2023-08-30T15:00:00+0000,134.5,29.84,70.1,0
2023-08-30T16:00:00+0000,331.2,29.85,72.4,1
2023-08-30T17:00:00+0000,525.8,29.86,72.4,1
2023-08-30T18:00:00+0000,685.2,29.88,69.0,2
2023-08-30T19:00:00+0000,809.9,29.89,69.9,9
2023-08-30T20:00:00+0000,843.5,29.88,70.6,9
2023-08-30T21:00:00+0000,838.2,29.86,73.7,8
2023-08-30T22:00:00+0000,723.1,29.85,74.8,6
2023-08-30T23:00:00+0000,622.4,29.83,76.0,3
2023-08-31T00:00:00+0000,458.3,29.82,75.7,1
2023-08-31T01:00:00+0000,278.3,29.81,74.9,0
2023-08-31T02:00:00+0000,95.1,29.8,72.4,0
2023-08-31T03:00:00+0000,0.1,29.81,69.9,0
2023-08-31T04:00:00+0000,0.0,29.82,69.5,0
2023-08-31T05:00:00+0000,0.0,29.83,68.3,0
2023-08-31T06:00:00+0000,0.0,29.84,68.3,0
2023-08-31T07:00:00+0000,0.0,29.83,68.5,0
2023-08-31T08:00:00+0000,0.0,29.82,67.6,0
2023-08-31T09:00:00+0000,0.0,29.81,67.6,0
2023-08-31T10:00:00+0000,0.0,29.82,67.2,0
2023-08-31T11:00:00+0000,0.0,29.81,67.2,0
2023-08-31T12:00:00+0000,0.0,29.8,66.7,0
2023-08-31T13:00:00+0000,0.0,29.8,66.7,0
2023-08-31T14:00:00+0000,10.4,29.81,67.2,0
2023-08-31T15:00:00+0000,114.6,29.82,67.9,0
2023-08-31T16:00:00+0000,275.3,29.84,67.9,1
2023-08-31T17:00:00+0000,443.6,29.86,67.7,1
2023-08-31T18:00:00+0000,613.2,29.88,67.6,5
2023-08-31T19:00:00+0000,705.4,29.87,70.1,7
2023-08-31T20:00:00+0000,728.2,29.84,73.3,9
2023-08-31T21:00:00+0000,769.7,29.83,73.9,7
2023-08-31T22:00:00+0000,687.2,29.82,73.3,5
2023-08-31T23:00:00+0000,596.7,29.81,72.8,3
2023-09-01T00:00:00+0000,425.6,29.81,70.3,1
2023-09-01T01:00:00+0000,236.8,29.81,69.5,0
2023-09-01T02:00:00+0000,70.4,29.8,68.5,0
2023-09-01T03:00:00+0000,0.0,29.81,67.6,0
2023-09-01T04:00:00+0000,0.0,29.82,67.2,0
2023-09-01T05:00:00+0000,0.0,29.83,67.0,0
2023-09-01T06:00:00+0000,0.0,29.82,66.5,0
2023-09-01T07:00:00+0000,0.0,29.83,66.5,0
2023-09-01T08:00:00+0000,0.0,29.84,66.7,0
2023-09-01T09:00:00+0000,0.0,29.83,66.8,0
2023-09-01T10:00:00+0000,0.0,29.83,66.7,0
2023-09-01T11:00:00+0000,0.0,29.82,66.7,0
2023-09-01T12:00:00+0000,0.0,29.83,66.5,0
2023-09-01T13:00:00+0000,0.0,29.85,66.5,0
2023-09-01T14:00:00+0000,7.8,29.86,66.7,0
2023-09-01T15:00:00+0000,96.1,29.88,68.5,1
2023-09-01T16:00:00+0000,248.2,29.89,70.3,3
2023-09-01T17:00:00+0000,428.6,29.9,72.1,6
2023-09-01T18:00:00+0000,559.0,29.91,72.6,8
2023-09-01T19:00:00+0000,714.0,29.91,73.7,10
2023-09-01T20:00:00+0000,814.6,29.9,74.8,10
2023-09-01T21:00:00+0000,836.5,29.88,74.6,7
2023-09-01T22:00:00+0000,722.9,29.87,72.4,5
2023-09-01T23:00:00+0000,581.6,29.89,70.4,2
2023-09-02T00:00:00+0000,393.2,29.9,71.7,1
2023-09-02T01:00:00+0000,230.0,29.91,70.6,0
2023-09-02T02:00:00+0000,76.9,29.91,69.2,0
2023-09-02T03:00:00+0000,0.0,29.93,69.4,0
2023-09-02T04:00:00+0000,0.0,29.94,69.9,0
2023-09-02T05:00:00+0000,0.0,29.95,69.9,0
2023-09-02T06:00:00+0000,0.0,29.96,69.9,0
2023-09-02T07:00:00+0000,0.0,29.96,70.1,0
2023-09-02T08:00:00+0000,0.0,29.96,70.1,0
2023-09-02T09:00:00+0000,0.0,29.96,69.9,0
2023-09-02T10:00:00+0000,0.0,29.95,70.3,0
2023-09-02T11:00:00+0000,0.0,29.96,70.4,0
2023-09-02T12:00:00+0000,0.0,29.97,70.4,0
2023-09-02T13:00:00+0000,0.0,29.98,70.3,0
2023-09-02T14:00:00+0000,2.0,29.98,70.4,0
2023-09-02T15:00:00+0000,26.7,30.0,70.8,0
2023-09-02T16:00:00+0000,80.9,30.02,70.1,1
2023-09-02T17:00:00+0000,141.7,30.04,69.9,3
2023-09-02T18:00:00+0000,270.3,30.05,70.6,4
2023-09-02T19:00:00+0000,365.4,30.04,71.3,4
2023-09-02T20:00:00+0000,493.4,30.03,71.9,4
2023-09-02T21:00:00+0000,687.8,30.01,74.6,6
2023-09-02T22:00:00+0000,703.9,29.99,76.6,4
2023-09-02T23:00:00+0000,599.7,29.98,76.6,2
2023-09-03T00:00:00+0000,456.6,29.98,76.2,1
2023-09-03T01:00:00+0000,258.8,29.97,75.5,0
2023-09-03T02:00:00+0000,80.7,29.97,72.6,0
2023-09-03T03:00:00+0000,0.0,29.98,71.0,0
2023-09-03T04:00:00+0000,0.0,30.01,70.4,0
2023-09-03T05:00:00+0000,0.0,30.01,70.4,0
2023-09-03T06:00:00+0000,0.0,30.02,71.2,0
2023-09-03T07:00:00+0000,0.0,30.03,71.5,0
2023-09-03T08:00:00+0000,0.0,30.03,71.0,0
2023-09-03T09:00:00+0000,0.0,30.03,70.8,0
2023-09-03T10:00:00+0000,0.0,30.02,69.9,0
2023-09-03T11:00:00+0000,0.0,30.02,69.2,0
2023-09-03T12:00:00+0000,0.0,30.02,69.2,0
2023-09-03T13:00:00+0000,0.0,30.02,69.4,0
2023-09-03T14:00:00+0000,3.7,30.03,69.0,0
2023-09-03T15:00:00+0000,43.6,30.04,69.2,1
2023-09-03T16:00:00+0000,145.8,30.04,70.8,1
2023-09-03T17:00:00+0000,219.8,30.04,73.0,3
2023-09-03T18:00:00+0000,323.5,30.02,75.1,5
2023-09-03T19:00:00+0000,394.0,30.01,74.8,6
2023-09-03T20:00:00+0000,464.7,30.01,74.6,6
2023-09-03T21:00:00+0000,502.1,29.99,74.9,5
2023-09-03T22:00:00+0000,464.9,29.98,74.6,4
2023-09-03T23:00:00+0000,381.9,29.97,73.5,1
2023-09-04T00:00:00+0000,262.3,29.97,72.8,1
2023-09-04T01:00:00+0000,167.0,29.97,71.5,0
2023-09-04T02:00:00+0000,66.1,29.97,69.9,0
2023-09-04T03:00:00+0000,0.0,29.97,68.5,0
2023-09-04T04:00:00+0000,0.0,29.98,68.3,0
2023-09-04T05:00:00+0000,0.0,29.98,67.7,0
2023-09-04T06:00:00+0000,0.0,29.97,67.4,0
2023-09-04T07:00:00+0000,0.0,29.96,67.2,0
2023-09-04T08:00:00+0000,0.0,29.96,66.5,0
2023-09-04T09:00:00+0000,0.0,29.94,66.3,0
2023-09-04T10:00:00+0000,0.0,29.93,65.0,0
2023-09-04T11:00:00+0000,0.0,29.93,64.7,0
2023-09-04T12:00:00+0000,0.0,29.94,65.6,0
2023-09-04T13:00:00+0000,0.0,29.94,65.9,0
2023-09-04T14:00:00+0000,4.6,29.94,65.8,0
2023-09-04T15:00:00+0000,78.5,29.95,67.4,1
2023-09-04T16:00:00+0000,185.3,29.95,68.6,3
2023-09-04T17:00:00+0000,303.8,29.95,70.3,4
2023-09-04T18:00:00+0000,526.8,29.94,71.7,6
2023-09-04T19:00:00+0000,818.2,29.92,72.2,9
2023-09-04T20:00:00+0000,881.8,29.92,72.2,9
2023-09-04T21:00:00+0000,881.6,29.9,72.6,8
2023-09-04T22:00:00+0000,822.1,29.88,73.0,5
2023-09-04T23:00:00+0000,688.2,29.87,72.2,3
2023-09-05T00:00:00+0000,514.4,29.87,71.5,1
2023-09-05T01:00:00+0000,297.4,29.86,69.7,0
2023-09-05T02:00:00+0000,85.2,29.86,67.9,0
2023-09-05T03:00:00+0000,0.0,29.86,66.8,0
2023-09-05T04:00:00+0000,0.0,29.88,66.8,0
2023-09-05T05:00:00+0000,0.0,29.88,65.8,0
2023-09-05T06:00:00+0000,0.0,29.88,65.2,0
2023-09-05T07:00:00+0000,0.0,29.88,64.3,0
2023-09-05T08:00:00+0000,0.0,29.88,64.1,0
2023-09-05T09:00:00+0000,0.0,29.88,64.3,0
2023-09-05T10:00:00+0000,0.0,29.88,64.7,0
2023-09-05T11:00:00+0000,0.0,29.87,64.7,0
2023-09-05T12:00:00+0000,0.0,29.87,65.2,0
2023-09-05T13:00:00+0000,0.0,29.88,65.0,0
2023-09-05T14:00:00+0000,9.2,29.89,66.3,0
2023-09-05T15:00:00+0000,128.5,29.91,67.6,1
2023-09-05T16:00:00+0000,308.0,29.92,68.5,1
2023-09-05T17:00:00+0000,468.4,29.93,69.2,2
2023-09-05T18:00:00+0000,633.1,29.94,69.4,4
2023-09-05T19:00:00+0000,763.6,29.93,70.4,4
2023-09-05T20:00:00+0000,865.1,29.93,71.5,4
2023-09-05T21:00:00+0000,825.8,29.92,72.2,5
2023-09-05T22:00:00+0000,751.9,29.91,71.7,4
2023-09-05T23:00:00+0000,624.1,29.91,71.5,2
2023-09-06T00:00:00+0000,488.3,29.91,70.8,1
2023-09-06T01:00:00+0000,284.4,29.91,69.5,0
2023-09-06T02:00:00+0000,78.8,29.92,68.5,0
2023-09-06T03:00:00+0000,0.0,29.93,68.3,0
2023-09-06T04:00:00+0000,0.0,29.94,68.5,0
2023-09-06T05:00:00+0000,0.0,29.94,68.3,0
2023-09-06T06:00:00+0000,0.0,29.93,68.3,0
2023-09-06T07:00:00+0000,0.0,29.93,68.5,0
2023-09-06T08:00:00+0000,0.0,29.93,68.5,0
2023-09-06T09:00:00+0000,0.0,29.92,68.1,0
2023-09-06T10:00:00+0000,0.0,29.93,67.9,0
2023-09-06T11:00:00+0000,0.0,29.93,67.6,0
2023-09-06T12:00:00+0000,0.0,29.93,67.2,0
2023-09-06T13:00:00+0000,0.0,29.94,67.2,0
2023-09-06T14:00:00+0000,7.6,29.96,67.7,0
2023-09-06T15:00:00+0000,134.8,29.96,68.6,1
2023-09-06T16:00:00+0000,334.0,29.96,71.0,3
2023-09-06T17:00:00+0000,515.4,29.96,72.6,6
2023-09-06T18:00:00+0000,698.8,29.96,74.0,8
2023-09-06T19:00:00+0000,849.2,29.95,74.6,9
2023-09-06T20:00:00+0000,922.6,29.94,74.4,9
2023-09-06T21:00:00+0000,917.4,29.93,74.6,8
2023-09-06T22:00:00+0000,836.8,29.93,73.9,5
2023-09-06T23:00:00+0000,692.5,29.92,73.5,3
2023-09-07T00:00:00+0000,510.3,29.92,72.8,1
2023-09-07T01:00:00+0000,292.5,29.92,71.0,0
2023-09-07T02:00:00+0000,80.0,29.93,69.0,0
2023-09-07T03:00:00+0000,0.0,29.93,67.9,0
2023-09-07T04:00:00+0000,0.0,29.95,67.9,0
2023-09-07T05:00:00+0000,0.0,29.95,67.4,0
2023-09-07T06:00:00+0000,0.0,29.96,66.3,0
2023-09-07T07:00:00+0000,0.0,29.95,65.4,0
2023-09-07T08:00:00+0000,0.0,29.94,65.2,0
2023-09-07T09:00:00+0000,0.0,29.93,64.1,0
2023-09-07T10:00:00+0000,0.0,29.92,63.4,0
2023-09-07T11:00:00+0000,0.0,29.92,63.4,0
2023-09-07T12:00:00+0000,0.0,29.92,64.1,0
2023-09-07T13:00:00+0000,0.0,29.93,65.0,0
2023-09-07T14:00:00+0000,7.5,29.94,65.8,0
2023-09-07T15:00:00+0000,120.5,29.95,66.8,1
2023-09-07T16:00:00+0000,288.0,29.97,68.6,3
2023-09-07T17:00:00+0000,465.4,29.98,71.0,6
2023-09-07T18:00:00+0000,627.7,29.98,72.8,8
2023-09-07T19:00:00+0000,857.9,29.96,73.9,9
2023-09-07T20:00:00+0000,901.8,29.95,75.7,9
2023-09-07T21:00:00+0000,893.3,29.94,75.3,8
2023-09-07T22:00:00+0000,804.8,29.93,75.7,5
2023-09-07T23:00:00+0000,665.0,29.93,74.6,3
2023-09-08T00:00:00+0000,485.2,29.93,73.3,1
2023-09-08T01:00:00+0000,274.4,29.92,72.6,0
2023-09-08T02:00:00+0000,72.7,29.93,69.9,0
2023-09-08T03:00:00+0000,0.0,29.95,68.5,0
2023-09-08T04:00:00+0000,0.0,29.96,68.3,0
2023-09-08T05:00:00+0000,0.0,29.96,68.1,0
2023-09-08T06:00:00+0000,0.0,29.96,67.9,0
2023-09-08T07:00:00+0000,0.0,29.97,67.9,0
2023-09-08T08:00:00+0000,0.0,29.98,67.2,0
2023-09-08T09:00:00+0000,0.0,29.97,66.7,0
2023-09-08T10:00:00+0000,0.0,29.97,66.1,0
2023-09-08T11:00:00+0000,0.0,29.97,66.1,0
2023-09-08T12:00:00+0000,0.0,29.98,65.6,0
2023-09-08T13:00:00+0000,0.0,29.98,65.2,0
2023-09-08T14:00:00+0000,7.4,29.99,65.9,0
2023-09-08T15:00:00+0000,123.8,30.0,69.0,1
2023-09-08T16:00:00+0000,310.3,30.0,73.3,3
2023-09-08T17:00:00+0000,523.6,30.01,76.9,6
2023-09-08T18:00:00+0000,693.3,30.0,78.7,8
2023-09-08T19:00:00+0000,817.1,29.99,79.6,9
2023-09-08T20:00:00+0000,845.2,29.98,83.9,9
2023-09-08T21:00:00+0000,837.1,29.97,80.7,8
2023-09-08T22:00:00+0000,773.3,29.97,79.1,5
2023-09-08T23:00:00+0000,629.9,29.97,78.0,3
2023-09-09T00:00:00+0000,457.9,29.97,78.0,1
2023-09-09T01:00:00+0000,259.7,29.98,77.1,0
2023-09-09T02:00:00+0000,46.8,29.98,75.5,0
2023-09-09T03:00:00+0000,0.0,29.99,74.0,0
2023-09-09T04:00:00+0000,0.0,30.0,74.2,0
2023-09-09T05:00:00+0000,0.0,30.01,73.5,0
2023-09-09T06:00:00+0000,0.0,30.0,72.1,0
2023-09-09T07:00:00+0000,0.0,29.99,72.2,0
2023-09-09T08:00:00+0000,0.0,29.99,72.2,0
2023-09-09T09:00:00+0000,0.0,29.98,71.9,0
2023-09-09T10:00:00+0000,0.0,29.97,70.4,0
2023-09-09T11:00:00+0000,0.0,29.97,69.7,0
2023-09-09T12:00:00+0000,0.0,29.97,69.0,0
2023-09-09T13:00:00+0000,0.0,29.98,69.0,0
2023-09-09T14:00:00+0000,8.3,29.99,69.7,0
2023-09-09T15:00:00+0000,145.7,29.98,73.5,1
2023-09-09T16:00:00+0000,356.1,29.99,77.6,3
2023-09-09T17:00:00+0000,562.4,29.99,78.7,5
2023-09-09T18:00:00+0000,703.7,29.98,80.5,8
2023-09-09T19:00:00+0000,835.4,29.97,81.1,9
2023-09-09T20:00:00+0000,889.2,29.96,82.7,9
2023-09-09T21:00:00+0000,835.3,29.95,81.1,8
2023-09-09T22:00:00+0000,738.5,29.94,83.6,5
2023-09-09T23:00:00+0000,593.1,29.93,81.2,3
2023-09-10T00:00:00+0000,396.1,29.93,79.3,1
2023-09-10T01:00:00+0000,210.5,29.93,77.3,0
2023-09-10T02:00:00+0000,19.2,29.93,76.2,0
2023-09-10T03:00:00+0000,0.0,29.94,74.9,0
2023-09-10T04:00:00+0000,0.0,29.96,74.0,0
2023-09-10T05:00:00+0000,0.0,29.96,73.3,0
2023-09-10T06:00:00+0000,0.0,29.96,73.9,0
2023-09-10T07:00:00+0000,0.0,29.95,72.8,0
2023-09-10T08:00:00+0000,0.0,29.94,72.8,0
2023-09-10T09:00:00+0000,0.0,29.93,71.3,0
2023-09-10T10:00:00+0000,0.0,29.92,70.4,0
2023-09-10T11:00:00+0000,0.0,29.92,69.9,0
2023-09-10T12:00:00+0000,0.0,29.92,70.1,0
2023-09-10T13:00:00+0000,0.0,29.92,70.1,0
2023-09-10T14:00:00+0000,3.8,29.94,71.7,0
2023-09-10T15:00:00+0000,56.7,29.96,72.4,1
2023-09-10T16:00:00+0000,152.1,29.94,73.9,3
2023-09-10T17:00:00+0000,311.6,29.93,77.1,5
2023-09-10T18:00:00+0000,435.7,29.92,78.5,8
2023-09-10T19:00:00+0000,463.6,29.92,80.9,9
2023-09-10T20:00:00+0000,561.0,29.91,83.0,9
2023-09-10T21:00:00+0000,630.9,29.91,82.1,7
2023-09-10T22:00:00+0000,584.7,29.9,78.7,5
2023-09-10T23:00:00+0000,508.0,29.89,78.7,3
2023-09-11T00:00:00+0000,369.7,29.89,78.2,1
2023-09-11T01:00:00+0000,223.8,29.9,78.5,0
2023-09-11T02:00:00+0000,18.1,29.9,76.6,0
2023-09-11T03:00:00+0000,0.0,29.91,74.2,0
2023-09-11T04:00:00+0000,0.0,29.92,72.8,0
2023-09-11T05:00:00+0000,0.0,29.92,72.1,0
2023-09-11T06:00:00+0000,0.0,29.91,71.9,0
2023-09-11T07:00:00+0000,0.0,29.91,72.2,0
2023-09-11T08:00:00+0000,0.0,29.9,71.7,0
2023-09-11T09:00:00+0000,0.0,29.89,71.0,0
2023-09-11T10:00:00+0000,0.0,29.89,70.4,0
2023-09-11T11:00:00+0000,0.0,29.89,70.1,0
2023-09-11T12:00:00+0000,0.0,29.89,70.3,0
2023-09-11T13:00:00+0000,0.0,29.9,70.3,0
2023-09-11T14:00:00+0000,6.3,29.91,71.5,0
2023-09-11T15:00:00+0000,110.0,29.92,72.8,1
2023-09-11T16:00:00+0000,237.4,29.91,76.4,3
2023-09-11T17:00:00+0000,350.0,29.94,76.2,5
2023-09-11T18:00:00+0000,379.4,29.92,84.3,7
2023-09-11T19:00:00+0000,455.9,29.91,82.5,9
2023-09-11T20:00:00+0000,484.1,29.91,76.9,8
2023-09-11T21:00:00+0000,428.3,29.92,76.0,7
2023-09-11T22:00:00+0000,405.4,29.9,74.8,5
2023-09-11T23:00:00+0000,365.7,29.88,77.1,2
2023-09-12T00:00:00+0000,264.5,29.88,74.6,1
2023-09-12T01:00:00+0000,167.4,29.89,74.0,0
2023-09-12T02:00:00+0000,12.8,29.9,74.0,0
2023-09-12T03:00:00+0000,0.0,29.9,73.9,0
2023-09-12T04:00:00+0000,0.0,29.91,72.1,0
2023-09-12T05:00:00+0000,0.0,29.93,70.6,0
2023-09-12T06:00:00+0000,0.0,29.93,70.4,0
2023-09-12T07:00:00+0000,0.0,29.89,70.8,0
2023-09-12T08:00:00+0000,0.0,29.91,70.8,0
2023-09-12T09:00:00+0000,0.0,29.88,71.2,0
2023-09-12T10:00:00+0000,0.0,29.9,70.4,0
2023-09-12T11:00:00+0000,0.0,29.9,69.7,0
2023-09-12T12:00:00+0000,0.0,29.9,69.2,0
2023-09-12T13:00:00+0000,0.0,29.91,68.6,0
2023-09-12T14:00:00+0000,5.2,29.91,68.5,0
2023-09-12T15:00:00+0000,116.2,29.93,70.6,1
2023-09-12T16:00:00+0000,295.5,29.93,72.2,3
2023-09-12T17:00:00+0000,486.5,29.95,74.8,5
2023-09-12T18:00:00+0000,634.9,29.95,74.8,8
2023-09-12T19:00:00+0000,807.1,29.96,75.7,9
2023-09-12T20:00:00+0000,862.8,29.95,76.0,9
2023-09-12T21:00:00+0000,763.8,29.94,74.6,7
2023-09-12T22:00:00+0000,706.1,29.92,75.1,5
2023-09-12T23:00:00+0000,611.4,29.91,74.4,3
2023-09-13T00:00:00+0000,421.0,29.91,73.1,1
2023-09-13T01:00:00+0000,215.1,29.91,70.1,0
2023-09-13T02:00:00+0000,13.9,29.92,67.6,0
2023-09-13T03:00:00+0000,0.0,29.93,66.3,0
2023-09-13T04:00:00+0000,0.0,29.95,66.7,0
2023-09-13T05:00:00+0000,0.0,29.96,65.9,0
2023-09-13T06:00:00+0000,0.0,29.96,66.1,0
2023-09-13T07:00:00+0000,0.0,29.96,66.7,0
2023-09-13T08:00:00+0000,0.0,29.95,66.5,0
2023-09-13T09:00:00+0000,0.0,29.95,66.5,0
2023-09-13T10:00:00+0000,0.0,29.95,66.3,0
2023-09-13T11:00:00+0000,0.0,29.95,66.8,0
2023-09-13T12:00:00+0000,0.0,29.95,66.5,0
2023-09-13T13:00:00+0000,0.0,29.96,66.5,0
2023-09-13T14:00:00+0000,3.8,29.97,67.0,0
2023-09-13T15:00:00+0000,75.4,29.99,67.6,1
2023-09-13T16:00:00+0000,208.2,29.99,69.4,2
2023-09-13T17:00:00+0000,372.4,29.99,71.7,5
2023-09-13T18:00:00+0000,509.7,29.99,73.1,8
2023-09-13T19:00:00+0000,786.2,29.98,73.1,9
2023-09-13T20:00:00+0000,820.1,29.96,73.0,9
2023-09-13T21:00:00+0000,873.0,29.95,72.6,7
2023-09-13T22:00:00+0000,788.3,29.93,71.9,5
2023-09-13T23:00:00+0000,647.4,29.91,71.3,3
2023-09-14T00:00:00+0000,460.9,29.91,70.6,1
2023-09-14T01:00:00+0000,247.3,29.91,68.8,0
2023-09-14T02:00:00+0000,18.2,29.91,66.7,0
2023-09-14T03:00:00+0000,0.0,29.92,65.0,0
2023-09-14T04:00:00+0000,0.0,29.94,64.3,0
2023-09-14T05:00:00+0000,0.0,29.94,63.8,0
2023-09-14T06:00:00+0000,0.0,29.94,63.4,0
2023-09-14T07:00:00+0000,0.0,29.95,63.2,0
2023-09-14T08:00:00+0000,0.0,29.94,63.8,0
2023-09-14T09:00:00+0000,0.0,29.95,64.1,0
2023-09-14T10:00:00+0000,0.0,29.95,64.7,0
2023-09-14T11:00:00+0000,0.0,29.95,64.7,0
2023-09-14T12:00:00+0000,0.0,29.95,65.2,0
2023-09-14T13:00:00+0000,0.0,29.96,65.2,0
2023-09-14T14:00:00+0000,4.2,29.97,65.8,0
2023-09-14T15:00:00+0000,91.5,29.97,66.5,1
2023-09-14T16:00:00+0000,276.5,29.98,68.1,2
2023-09-14T17:00:00+0000,453.1,29.99,69.4,4
