Month,Day,Hour,DC Array Output (W),AC System Output (W)
6,9,22,0.0,0.0
6,9,23,0.0,0.0
6,10,0,0.0,0.0
6,10,1,0.0,0.0
6,10,2,0.0,0.0
6,10,3,0.0,0.0
6,10,4,0.0,0.0
6,10,5,83.138,64.338
6,10,6,524.453,490.015
6,10,7,1314.333,1251.906
6,10,8,2028.901,1941.155
6,10,9,2568.004,2461.155
6,10,10,2942.623,2822.5
6,10,11,3136.081,3009.103
6,10,12,3153.642,3026.041
6,10,13,2990.536,2868.715
6,10,14,2639.56,2530.176
6,10,15,2148.814,2056.819
6,10,16,1521.895,1452.114
6,10,17,678.054,638.174
6,10,18,135.783,115.118
6,10,19,0.0,0.0
6,10,20,0.0,0.0
6,10,21,0.0,0.0
6,10,22,0.0,0.0
6,10,23,0.0,0.0
6,11,0,0.0,0.0
6,11,1,0.0,0.0
6,11,2,0.0,0.0
6,11,3,0.0,0.0
6,11,4,0.0,0.0
6,11,5,81.213,62.481
6,11,6,489.624,456.42
6,11,7,788.528,744.733
6,11,8,751.579,709.094
6,11,9,1826.702,1746.12
6,11,10,1296.513,1234.718
6,11,11,2625.114,2516.241
6,11,12,2327.347,2229.025
6,11,13,2451.509,2348.788
6,11,14,2185.093,2091.812
6,11,15,1778.782,1699.899
6,11,16,1292.414,1230.764
6,11,17,675.874,636.071
6,11,18,139.839,119.029
6,11,19,0.0,0.0
6,11,20,0.0,0.0
6,11,21,0.0,0.0
6,11,22,0.0,0.0
6,11,23,0.0,0.0
6,12,0,0.0,0.0
6,12,1,0.0,0.0
6,12,2,0.0,0.0
6,12,3,0.0,0.0
6,12,4,0.0,0.0
6,12,5,91.506,72.409
6,12,6,509.249,475.35
6,12,7,1267.003,1206.254
6,12,8,1964.256,1878.801
6,12,9,2506.007,2401.355
6,12,10,2855.656,2738.614
6,12,11,3029.786,2906.574
6,12,12,3048.705,2924.823
6,12,13,2895.619,2777.161
6,12,14,2551.736,2445.464
6,12,15,1520.069,1450.353
6,12,16,1051.954,998.825
6,12,17,728.806,687.127
6,12,18,165.409,143.693
6,12,19,0.0,0.0
6,12,20,0.0,0.0
6,12,21,0.0,0.0
6,12,22,0.0,0.0
6,12,23,0.0,0.0
6,13,0,0.0,0.0
6,13,1,0.0,0.0
6,13,2,0.0,0.0
6,13,3,0.0,0.0
6,13,4,0.0,0.0
6,13,5,94.105,74.916
6,13,6,519.106,484.858
6,13,7,1309.554,1247.298
6,13,8,2009.958,1922.883
6,13,9,2529.767,2424.273
6,13,10,2881.965,2763.991
6,13,11,3052.854,2928.825
6,13,12,3080.742,2955.725
6,13,13,2920.895,2801.542
6,13,14,2587.216,2479.687
6,13,15,2115.948,2025.118
6,13,16,1499.013,1430.042
6,13,17,519.188,484.937
6,13,18,189.38,166.815
6,13,19,0.0,0.0
6,13,20,0.0,0.0
6,13,21,0.0,0.0
6,13,22,0.0,0.0
6,13,23,0.0,0.0
6,14,0,0.0,0.0
6,14,1,0.0,0.0
6,14,2,0.0,0.0
6,14,3,0.0,0.0
6,14,4,0.0,0.0
6,14,5,95.632,76.39
6,14,6,458.459,426.36
6,14,7,936.195,887.167
6,14,8,1529.847,1459.784
6,14,9,1878.29,1795.881
6,14,10,2369.679,2269.858
6,14,11,2574.357,2467.283
6,14,12,2543.097,2437.13
6,14,13,2468.972,2365.633
6,14,14,2190.513,2097.04
6,14,15,1662.097,1587.348
6,14,16,1303.348,1241.311
6,14,17,736.957,694.989
6,14,18,188.493,165.96
6,14,19,0.0,0.0
6,14,20,0.0,0.0
6,14,21,0.0,0.0
6,14,22,0.0,0.0
6,14,23,0.0,0.0
6,15,0,0.0,0.0
6,15,1,0.0,0.0
6,15,2,0.0,0.0
6,15,3,0.0,0.0
6,15,4,0.0,0.0
6,15,5,18.131,1.634
6,15,6,21.761,5.135
6,15,7,650.16,611.268
6,15,8,415.847,385.258
6,15,9,1141.294,1084.999
6,15,10,1747.835,1670.048
6,15,11,641.227,602.652
6,15,12,817.946,773.109
6,15,13,1879.455,1797.004
6,15,14,1728.323,1651.228
6,15,15,223.874,200.087
6,15,16,120.227,100.112
6,15,17,98.014,78.687
6,15,18,110.118,90.362
6,15,19,0.0,0.0
6,15,20,0.0,0.0
6,15,21,0.0,0.0
6,15,22,0.0,0.0
6,15,23,0.0,0.0
6,16,0,0.0,0.0
6,16,1,0.0,0.0
6,16,2,0.0,0.0
6,16,3,0.0,0.0
6,16,4,0.0,0.0
6,16,5,77.726,59.118
6,16,6,464.244,431.94
6,16,7,452.366,420.483
6,16,8,1322.951,1260.219
6,16,9,1393.035,1327.82
6,16,10,1633.248,1559.521
6,16,11,1001.126,949.798
6,16,12,1238.876,1179.123
6,16,13,1496.839,1427.946
6,16,14,1916.394,1832.635
6,16,15,1613.438,1540.413
6,16,16,1401.36,1335.85
6,16,17,730.58,688.838
6,16,18,199.83,176.895
6,16,19,0.0,0.0
6,16,20,0.0,0.0
6,16,21,0.0,0.0
6,16,22,0.0,0.0
6,16,23,0.0,0.0
6,17,0,0.0,0.0
6,17,1,0.0,0.0
6,17,2,0.0,0.0
6,17,3,0.0,0.0
6,17,4,0.0,0.0
6,17,5,90.636,71.57
6,17,6,375.032,345.889
6,17,7,867.966,821.356
6,17,8,1109.338,1054.175
6,17,9,1768.567,1690.045
6,17,10,1757.467,1679.338
6,17,11,1186.476,1128.58
6,17,12,1240.855,1181.032
6,17,13,1521.293,1451.533
6,17,14,1596.515,1524.09
6,17,15,1547.78,1477.081
6,17,16,1275.356,1214.311
6,17,17,600.321,563.195
6,17,18,183.272,160.923
6,17,19,0.0,0.0
6,17,20,0.0,0.0
6,17,21,0.0,0.0
6,17,22,0.0,0.0
6,17,23,0.0,0.0
6,18,0,0.0,0.0
6,18,1,0.0,0.0
6,18,2,0.0,0.0
6,18,3,0.0,0.0
6,18,4,0.0,0.0
6,18,5,79.205,60.544
6,18,6,498.709,465.184
6,18,7,1054.35,1001.136
6,18,8,1739.567,1662.073
6,18,9,2248.598,2153.067
6,18,10,2811.49,2696.014
6,18,11,2979.834,2858.392
6,18,12,2967.45,2846.448
6,18,13,2804.957,2689.712
6,18,14,2508.551,2403.809
6,18,15,2081.27,1991.668
6,18,16,1070.944,1017.142
6,18,17,416.292,385.686
6,18,18,189.886,167.304
6,18,19,0.0,0.0
6,18,20,0.0,0.0
6,18,21,0.0,0.0
6,18,22,0.0,0.0
6,18,23,0.0,0.0
6,19,0,0.0,0.0
6,19,1,0.0,0.0
6,19,2,0.0,0.0
6,19,3,0.0,0.0
6,19,4,0.0,0.0
6,19,5,90.564,71.501
6,19,6,495.263,461.86
6,19,7,1225.628,1166.345
6,19,8,1865.744,1783.779
6,19,9,2146.608,2054.691
6,19,10,2490.231,2386.138
6,19,11,2477.244,2373.611
6,19,12,2250.924,2155.31
6,19,13,2795.882,2680.958
6,19,14,2509.555,2404.777
6,19,15,2063.392,1974.423
6,19,16,1330.295,1267.304
6,19,17,635.6,597.224
6,19,18,161.381,139.809
6,19,19,0.0,0.0
6,19,20,0.0,0.0
6,19,21,0.0,0.0
6,19,22,0.0,0.0
6,19,23,0.0,0.0
6,20,0,0.0,0.0
6,20,1,0.0,0.0
6,20,2,0.0,0.0
6,20,3,0.0,0.0
6,20,4,0.0,0.0
6,20,5,82.742,63.956
6,20,6,487.409,454.283
6,20,7,1246.6,1186.574
6,20,8,1938.844,1854.289
6,20,9,2461.956,2358.865
6,20,10,2793.717,2678.87
6,20,11,2957.863,2837.2
6,20,12,2973.929,2852.697
6,20,13,1886.962,1804.245
6,20,14,2525.731,2420.38
6,20,15,2058.418,1969.626
6,20,16,1465.352,1397.575
6,20,17,748.191,705.825
6,20,18,197.14,174.3
6,20,19,0.0,0.0
6,20,20,0.0,0.0
6,20,21,0.0,0.0
6,20,22,0.0,0.0
6,20,23,0.0,0.0
6,21,0,0.0,0.0
6,21,1,0.0,0.0
6,21,2,0.0,0.0
6,21,3,0.0,0.0
6,21,4,0.0,0.0
6,21,5,93.021,73.871
6,21,6,318.741,291.592
6,21,7,925.717,877.061
6,21,8,1416.452,1350.407
6,21,9,2313.385,2215.558
6,21,10,2685.997,2574.968
6,21,11,2889.574,2771.331
6,21,12,2913.58,2794.486
6,21,13,2772.163,2658.08
6,21,14,2459.617,2356.609
6,21,15,1999.011,1912.324
6,21,16,1419.238,1353.094
6,21,17,734.816,692.925
6,21,18,201.663,178.663
6,21,19,0.0,0.0
6,21,20,0.0,0.0
6,21,21,0.0,0.0
6,21,22,0.0,0.0
6,21,23,0.0,0.0
6,22,0,0.0,0.0
6,22,1,0.0,0.0
6,22,2,0.0,0.0
6,22,3,0.0,0.0
6,22,4,0.0,0.0
6,22,5,103.949,84.411
6,22,6,490.174,456.951
6,22,7,1169.419,1112.127
6,22,8,1017.084,965.19
6,22,9,2345.678,2246.707
6,22,10,2686.852,2575.792
6,22,11,2867.408,2749.95
6,22,12,2690.565,2579.374
6,22,13,2793.546,2678.705
6,22,14,2355.451,2256.134
6,22,15,1663.165,1588.379
6,22,16,1077.926,1023.876
6,22,17,584.569,548.001
6,22,18,205.645,182.504
6,22,19,0.0,0.0
6,22,20,0.0,0.0
6,22,21,0.0,0.0
6,22,22,0.0,0.0
6,22,23,0.0,0.0
6,23,0,0.0,0.0
6,23,1,0.0,0.0
6,23,2,0.0,0.0
6,23,3,0.0,0.0
6,23,4,0.0,0.0
6,23,5,100.26,80.853
6,23,6,484.44,451.42
6,23,7,1190.223,1132.194
6,23,8,1844.265,1763.062
6,23,9,2358.313,2258.894
6,23,10,2712.085,2600.131
6,23,11,2898.137,2779.59
6,23,12,2638.136,2528.802
6,23,13,1605.886,1533.129
6,23,14,343.453,315.429
6,23,15,126.264,105.935
6,23,16,337.877,310.05
6,23,17,406.59,376.329
6,23,18,193.812,171.09
6,23,19,0.0,0.0
6,23,20,0.0,0.0
6,23,21,0.0,0.0
6,23,22,0.0,0.0
6,23,23,0.0,0.0
6,24,0,0.0,0.0
6,24,1,0.0,0.0
6,24,2,0.0,0.0
6,24,3,0.0,0.0
6,24,4,0.0,0.0
6,24,5,92.227,73.105
6,24,6,482.45,449.501
6,24,7,1011.306,959.617
6,24,8,1860.883,1779.09
6,24,9,386.915,357.351
6,24,10,2201.965,2108.086
6,24,11,1576.37,1504.659
6,24,12,2516.763,2411.729
6,24,13,1493.63,1424.85
6,24,14,1234.704,1175.099
6,24,15,1579.851,1508.016
6,24,16,1391.41,1326.252
6,24,17,642.062,603.457
6,24,18,205.765,182.62
6,24,19,0.0,0.0
6,24,20,0.0,0.0
6,24,21,0.0,0.0
6,24,22,0.0,0.0
6,24,23,0.0,0.0
6,25,0,0.0,0.0
6,25,1,0.0,0.0
6,25,2,0.0,0.0
6,25,3,0.0,0.0
6,25,4,0.0,0.0
6,25,5,90.267,71.214
6,25,6,422.802,391.966
6,25,7,836.9,791.391
6,25,8,1403.937,1338.335
6,25,9,1877.745,1795.355
6,25,10,2291.049,2194.013
6,25,11,2368.207,2268.438
6,25,12,2306.259,2208.685
6,25,13,1637.25,1563.381
6,25,14,1798.165,1718.595
6,25,15,1660.841,1586.136
6,25,16,1192.608,1134.495
6,25,17,427.896,396.88
6,25,18,208.461,185.22
6,25,19,0.0,0.0
6,25,20,0.0,0.0
6,25,21,0.0,0.0
6,25,22,0.0,0.0
6,25,23,0.0,0.0
6,26,0,0.0,0.0
6,26,1,0.0,0.0
6,26,2,0.0,0.0
6,26,3,0.0,0.0
6,26,4,0.0,0.0
6,26,5,92.87,73.725
6,26,6,468.352,435.902
6,26,7,1179.575,1121.924
6,26,8,1856.959,1775.305
6,26,9,2380.476,2280.272
6,26,10,2766.493,2652.611
6,26,11,2962.973,2842.129
6,26,12,3013.87,2891.222
6,26,13,2879.523,2761.635
6,26,14,2585.436,2477.969
6,26,15,2123.311,2032.219
6,26,16,1531.127,1461.019
6,26,17,774.866,731.555
6,26,18,151.779,130.547
6,26,19,0.0,0.0
6,26,20,0.0,0.0
6,26,21,0.0,0.0
6,26,22,0.0,0.0
6,26,23,0.0,0.0
6,27,0,0.0,0.0
6,27,1,0.0,0.0
6,27,2,0.0,0.0
6,27,3,0.0,0.0
6,27,4,0.0,0.0
6,27,5,75.833,57.292
6,27,6,462.694,430.445
6,27,7,1221.933,1162.781
6,27,8,1879.22,1796.778
6,27,9,2377.806,2277.697
6,27,10,2437.081,2334.872
6,27,11,1628.671,1555.107
6,27,12,1468.464,1400.577
6,27,13,1479.37,1411.096
6,27,14,762.483,719.611
6,27,15,708.264,667.313
6,27,16,654.739,615.685
6,27,17,588.66,551.948
6,27,18,177.493,155.349
6,27,19,0.0,0.0
6,27,20,0.0,0.0
6,27,21,0.0,0.0
6,27,22,0.0,0.0
6,27,23,0.0,0.0
6,28,0,0.0,0.0
6,28,1,0.0,0.0
6,28,2,0.0,0.0
6,28,3,0.0,0.0
6,28,4,0.0,0.0
6,28,5,79.579,60.905
6,28,6,407.861,377.554
6,28,7,1236.036,1176.384
6,28,8,1927.425,1843.274
6,28,9,1647.086,1572.869
6,28,10,2831.183,2715.008
6,28,11,3060.547,2936.245
6,28,12,3134.668,3007.74
6,28,13,3029.31,2906.115
6,28,14,2732.37,2619.697
6,28,15,2241.291,2146.019
6,28,16,1611.368,1538.417
6,28,17,806.817,762.374
6,28,18,163.738,142.082
6,28,19,0.0,0.0
6,28,20,0.0,0.0
6,28,21,0.0,0.0
6,28,22,0.0,0.0
6,28,23,0.0,0.0
6,29,0,0.0,0.0
6,29,1,0.0,0.0
6,29,2,0.0,0.0
6,29,3,0.0,0.0
6,29,4,0.0,0.0
6,29,5,68.481,50.2
6,29,6,466.189,433.816
6,29,7,1264.223,1203.572
6,29,8,1989.051,1902.717
6,29,9,2556.244,2449.812
6,29,10,2956.125,2835.523
6,29,11,3176.734,3048.315
6,29,12,2132.374,2040.961
6,29,13,3047.823,2923.972
6,29,14,2707.106,2595.328
6,29,15,681.476,641.475
6,29,16,1580.546,1508.687
6,29,17,683.925,643.836
6,29,18,174.83,152.78
6,29,19,0.0,0.0
6,29,20,0.0,0.0
6,29,21,0.0,0.0
6,29,22,0.0,0.0
6,29,23,0.0,0.0
6,30,0,0.0,0.0
6,30,1,0.0,0.0
6,30,2,0.0,0.0
6,30,3,0.0,0.0
6,30,4,0.0,0.0
6,30,5,72.056,53.649
6,30,6,463.046,430.784
6,30,7,761.042,718.221
6,30,8,1516.69,1447.094
6,30,9,2027.623,1939.922
6,30,10,1856.678,1775.034
6,30,11,1609.766,1536.871
6,30,12,401.379,371.302
6,30,13,2360.402,2260.909
6,30,14,1540.206,1469.776
6,30,15,619.969,582.147
6,30,16,801.785,757.521
6,30,17,747.774,705.423
6,30,18,180.068,157.833
6,30,19,0.0,0.0
6,30,20,0.0,0.0
6,30,21,0.0,0.0
6,30,22,0.0,0.0
6,30,23,0.0,0.0
7,1,0,0.0,0.0
7,1,1,0.0,0.0
7,1,2,0.0,0.0
7,1,3,0.0,0.0
7,1,4,0.0,0.0
7,1,5,77.015,58.431
7,1,6,454.166,422.219
7,1,7,1178.669,1121.05
7,1,8,1827.087,1746.492
7,1,9,2011.686,1924.55
7,1,10,2256.485,2160.674
7,1,11,2372.338,2272.422
7,1,12,2121.675,2030.641
7,1,13,2431.816,2329.793
7,1,14,1887.607,1804.868
7,1,15,1799.948,1720.315
7,1,16,1474.087,1406.0
7,1,17,769.66,726.534
7,1,18,43.937,26.526
7,1,19,0.0,0.0
7,1,20,0.0,0.0
7,1,21,0.0,0.0
7,1,22,0.0,0.0
7,1,23,0.0,0.0
7,2,0,0.0,0.0
7,2,1,0.0,0.0
7,2,2,0.0,0.0
7,2,3,0.0,0.0
7,2,4,0.0,0.0
7,2,5,9.954,0.0
7,2,6,7.876,0.0
7,2,7,343.88,315.841
7,2,8,1378.626,1313.922
7,2,9,2081.097,1991.501
7,2,10,2369.639,2269.819
7,2,11,2853.596,2736.628
7,2,12,2476.267,2372.669
7,2,13,2485.824,2381.887
7,2,14,2025.204,1937.588
7,2,15,1993.703,1907.204
7,2,16,1444.079,1377.055
7,2,17,756.763,714.093
7,2,18,198.904,176.002
7,2,19,0.0,0.0
7,2,20,0.0,0.0
7,2,21,0.0,0.0
7,2,22,0.0,0.0
7,2,23,0.0,0.0
7,3,0,0.0,0.0
7,3,1,0.0,0.0
7,3,2,0.0,0.0
7,3,3,0.0,0.0
7,3,4,0.0,0.0
7,3,5,74.368,55.879
7,3,6,417.743,387.086
7,3,7,862.624,816.204
7,3,8,1553.491,1482.591
7,3,9,2061.265,1972.372
7,3,10,2776.092,2661.87
7,3,11,2557.088,2450.626
7,3,12,2982.2,2860.675
7,3,13,2862.561,2745.275
7,3,14,2556.658,2450.211
7,3,15,2097.745,2007.559
7,3,16,1502.286,1433.2
7,3,17,775.826,732.481
7,3,18,186.621,164.154
7,3,19,0.0,0.0
7,3,20,0.0,0.0
7,3,21,0.0,0.0
7,3,22,0.0,0.0
7,3,23,0.0,0.0
7,4,0,0.0,0.0
7,4,1,0.0,0.0
7,4,2,0.0,0.0
7,4,3,0.0,0.0
7,4,4,0.0,0.0
7,4,5,84.07,65.237
7,4,6,383.898,354.441
7,4,7,1124.759,1069.05
7,4,8,1892.468,1809.556
7,4,9,2432.507,2330.46
7,4,10,2793.579,2678.737
7,4,11,2981.893,2860.379
7,4,12,3014.094,2891.439
7,4,13,2877.444,2759.631
7,4,14,2576.565,2469.413
7,4,15,2122.174,2031.123
7,4,16,1528.527,1458.511
7,4,17,783.021,739.421
7,4,18,165.556,143.835
7,4,19,0.0,0.0
7,4,20,0.0,0.0
7,4,21,0.0,0.0
7,4,22,0.0,0.0
7,4,23,0.0,0.0
7,5,0,0.0,0.0
7,5,1,0.0,0.0
7,5,2,0.0,0.0
7,5,3,0.0,0.0
7,5,4,0.0,0.0
7,5,5,76.936,58.356
7,5,6,398.296,368.329
7,5,7,1035.571,983.022
7,5,8,1915.368,1831.645
7,5,9,1615.865,1542.755
7,5,10,2524.527,2419.218
7,5,11,3053.401,2929.353
7,5,12,3082.564,2957.482
7,5,13,2964.432,2843.536
7,5,14,2667.833,2557.447
7,5,15,2215.365,2121.012
7,5,16,1609.855,1536.957
7,5,17,821.404,776.444
7,5,18,170.227,148.341
7,5,19,0.0,0.0
7,5,20,0.0,0.0
7,5,21,0.0,0.0
7,5,22,0.0,0.0
7,5,23,0.0,0.0
7,6,0,0.0,0.0
7,6,1,0.0,0.0
7,6,2,0.0,0.0
7,6,3,0.0,0.0
7,6,4,0.0,0.0
7,6,5,69.114,50.81
7,6,6,453.386,421.467
7,6,7,1232.259,1172.741
7,6,8,1906.888,1823.465
7,6,9,2398.582,2297.736
7,6,10,2434.414,2332.299
7,6,11,2908.377,2789.468
7,6,12,2715.308,2603.24
7,6,13,2408.633,2307.431
7,6,14,2361.954,2262.407
7,6,15,1670.687,1595.634
7,6,16,1255.293,1194.958
7,6,17,731.299,689.532
7,6,18,193.588,170.874
7,6,19,0.0,0.0
7,6,20,0.0,0.0
7,6,21,0.0,0.0
7,6,22,0.0,0.0
7,6,23,0.0,0.0
7,7,0,0.0,0.0
7,7,1,0.0,0.0
7,7,2,0.0,0.0
7,7,3,0.0,0.0
7,7,4,0.0,0.0
7,7,5,82.217,63.449
7,7,6,441.597,410.096
7,7,7,1141.049,1084.763
7,7,8,1817.783,1737.518
7,7,9,2343.098,2244.219
7,7,10,2729.368,2616.801
7,7,11,2946.245,2825.994
7,7,12,2964.666,2843.762
7,7,13,2474.576,2371.037
7,7,14,2532.865,2427.262
7,7,15,2088.943,1999.069
7,7,16,1507.633,1438.357
7,7,17,567.558,531.593
7,7,18,182.14,159.832
7,7,19,0.0,0.0
7,7,20,0.0,0.0
7,7,21,0.0,0.0
7,7,22,0.0,0.0
7,7,23,0.0,0.0
7,8,0,0.0,0.0
7,8,1,0.0,0.0
7,8,2,0.0,0.0
7,8,3,0.0,0.0
7,8,4,0.0,0.0
7,8,5,72.699,54.269
7,8,6,438.239,406.856
7,8,7,1162.879,1105.819
7,8,8,1839.347,1758.317
7,8,9,2372.642,2272.716
7,8,10,2748.948,2635.688
7,8,11,2928.738,2809.106
7,8,12,2750.406,2637.094
7,8,13,2447.088,2344.523
7,8,14,2215.311,2120.96
7,8,15,1864.888,1782.953
7,8,16,1142.552,1086.213
7,8,17,717.518,676.239
7,8,18,167.662,145.867
7,8,19,0.0,0.0
7,8,20,0.0,0.0
7,8,21,0.0,0.0
7,8,22,0.0,0.0
7,8,23,0.0,0.0
7,9,0,0.0,0.0
7,9,1,0.0,0.0
7,9,2,0.0,0.0
7,9,3,0.0,0.0
7,9,4,0.0,0.0
7,9,5,77.304,58.711
7,9,6,432.324,401.151
7,9,7,1107.897,1052.785
7,9,8,1774.377,1695.65
7,9,9,2312.735,2214.932
7,9,10,2694.106,2582.788
7,9,11,2900.995,2782.347
7,9,12,2917.472,2798.24
7,9,13,2788.382,2673.724
7,9,14,2495.748,2391.46
7,9,15,2055.225,1966.546
7,9,16,1473.83,1405.752
7,9,17,759.829,717.051
7,9,18,169.673,147.807
7,9,19,0.0,0.0
7,9,20,0.0,0.0
7,9,21,0.0,0.0
7,9,22,0.0,0.0
7,9,23,0.0,0.0
7,10,0,0.0,0.0
7,10,1,0.0,0.0
7,10,2,0.0,0.0
7,10,3,0.0,0.0
7,10,4,0.0,0.0
7,10,5,56.102,38.26
7,10,6,269.508,244.104
7,10,7,689.587,649.298
7,10,8,1507.174,1437.914
7,10,9,1921.81,1837.859
7,10,10,1923.871,1839.846
7,10,11,2414.428,2313.021
7,10,12,2543.725,2437.737
7,10,13,2479.134,2375.435
7,10,14,2411.254,2309.959
7,10,15,2093.237,2003.211
7,10,16,1469.068,1401.158
7,10,17,525.496,491.022
7,10,18,175.627,153.549
7,10,19,0.0,0.0
7,10,20,0.0,0.0
7,10,21,0.0,0.0
7,10,22,0.0,0.0
7,10,23,0.0,0.0
7,11,0,0.0,0.0
7,11,1,0.0,0.0
7,11,2,0.0,0.0
7,11,3,0.0,0.0
7,11,4,0.0,0.0
7,11,5,11.752,0.0
7,11,6,216.145,192.632
7,11,7,494.773,461.387
7,11,8,995.083,943.969
7,11,9,1590.084,1517.886
7,11,10,1934.396,1849.998
7,11,11,2347.034,2248.015
7,11,12,2872.913,2755.26
7,11,13,2123.13,2032.045
7,11,14,2479.0,2375.305
7,11,15,2039.884,1951.749
7,11,16,1470.282,1402.33
7,11,17,762.539,719.665
7,11,18,173.375,151.378
7,11,19,0.0,0.0
7,11,20,0.0,0.0
7,11,21,0.0,0.0
7,11,22,0.0,0.0
7,11,23,0.0,0.0
7,12,0,0.0,0.0
7,12,1,0.0,0.0
7,12,2,0.0,0.0
7,12,3,0.0,0.0
7,12,4,0.0,0.0
7,12,5,14.339,0.0
7,12,6,81.768,63.016
7,12,7,236.358,212.128
7,12,8,871.936,825.186
7,12,9,1509.933,1440.576
7,12,10,616.052,578.369
7,12,11,791.378,747.482
7,12,12,995.368,944.243
7,12,13,546.996,511.76
7,12,14,893.428,845.916
7,12,15,585.651,549.045
7,12,16,471.607,439.041
7,12,17,472.845,440.236
7,12,18,192.124,169.462
7,12,19,0.0,0.0
7,12,20,0.0,0.0
7,12,21,0.0,0.0
7,12,22,0.0,0.0
7,12,23,0.0,0.0
7,13,0,0.0,0.0
7,13,1,0.0,0.0
7,13,2,0.0,0.0
7,13,3,0.0,0.0
7,13,4,0.0,0.0
7,13,5,59.767,41.795
7,13,6,421.664,390.869
7,13,7,1218.665,1159.629
7,13,8,1951.721,1866.71
7,13,9,2504.667,2400.063
7,13,10,2880.129,2762.22
7,13,11,3073.393,2948.636
7,13,12,3104.786,2978.917
7,13,13,2955.545,2834.964
7,13,14,2650.481,2540.71
7,13,15,2204.563,2110.593
7,13,16,1595.156,1522.779
7,13,17,807.446,762.981
7,13,18,172.178,150.223
7,13,19,0.0,0.0
7,13,20,0.0,0.0
7,13,21,0.0,0.0
7,13,22,0.0,0.0
7,13,23,0.0,0.0
7,14,0,0.0,0.0
7,14,1,0.0,0.0
7,14,2,0.0,0.0
7,14,3,0.0,0.0
7,14,4,0.0,0.0
7,14,5,59.671,41.702
7,14,6,418.033,387.366
7,14,7,1171.832,1114.455
7,14,8,1861.163,1779.36
7,14,9,2376.656,2276.587
7,14,10,2731.899,2619.242
7,14,11,2924.964,2805.466
7,14,12,2947.805,2827.498
7,14,13,2845.345,2728.669
7,14,14,2266.702,2170.529
7,14,15,2138.983,2047.336
7,14,16,1560.816,1489.656
7,14,17,734.479,692.599
7,14,18,162.843,141.218
7,14,19,0.0,0.0
7,14,20,0.0,0.0
7,14,21,0.0,0.0
7,14,22,0.0,0.0
7,14,23,0.0,0.0
7,15,0,0.0,0.0
7,15,1,0.0,0.0
7,15,2,0.0,0.0
7,15,3,0.0,0.0
7,15,4,0.0,0.0
7,15,5,65.231,47.065
7,15,6,426.836,395.857
7,15,7,1197.376,1139.094
7,15,8,1753.554,1675.565
7,15,9,2120.185,2029.204
7,15,10,2807.072,2691.752
7,15,11,2727.096,2614.61
7,15,12,2561.621,2454.998
7,15,13,2378.711,2278.57
7,15,14,1999.719,1913.007
7,15,15,2113.824,2023.069
7,15,16,1309.825,1247.558
7,15,17,608.806,571.379
7,15,18,187.034,164.552
7,15,19,0.0,0.0
7,15,20,0.0,0.0
7,15,21,0.0,0.0
7,15,22,0.0,0.0
7,15,23,0.0,0.0
7,16,0,0.0,0.0
7,16,1,0.0,0.0
7,16,2,0.0,0.0
7,16,3,0.0,0.0
7,16,4,0.0,0.0
7,16,5,30.65,13.709
7,16,6,215.926,192.421
7,16,7,394.994,365.144
7,16,8,662.852,623.511
7,16,9,1913.397,1829.743
7,16,10,2124.642,2033.503
7,16,11,2414.655,2313.24
7,16,12,1497.711,1428.787
7,16,13,2473.366,2369.87
7,16,14,2183.306,2090.089
7,16,15,1740.831,1663.292
7,16,16,398.074,368.115
7,16,17,633.118,594.83
7,16,18,204.819,181.708
7,16,19,0.0,0.0
7,16,20,0.0,0.0
7,16,21,0.0,0.0
7,16,22,0.0,0.0
7,16,23,0.0,0.0
7,17,0,0.0,0.0
7,17,1,0.0,0.0
7,17,2,0.0,0.0
7,17,3,0.0,0.0
7,17,4,0.0,0.0
7,17,5,56.799,38.932
7,17,6,404.332,374.151
7,17,7,1077.446,1023.414
7,17,8,1749.362,1671.521
7,17,9,2275.506,2179.022
7,17,10,2642.146,2532.67
7,17,11,2852.429,2735.502
7,17,12,2877.395,2759.583
7,17,13,2751.33,2637.986
7,17,14,2469.339,2365.986
7,17,15,2037.967,1949.899
7,17,16,1466.235,1398.426
7,17,17,690.735,650.405
7,17,18,178.816,156.625
7,17,19,0.0,0.0
7,17,20,0.0,0.0
7,17,21,0.0,0.0
7,17,22,0.0,0.0
7,17,23,0.0,0.0
7,18,0,0.0,0.0
7,18,1,0.0,0.0
7,18,2,0.0,0.0
7,18,3,0.0,0.0
7,18,4,0.0,0.0
7,18,5,50.745,33.092
7,18,6,302.695,276.115
7,18,7,711.407,670.345
7,18,8,1065.087,1011.492
7,18,9,571.265,535.169
7,18,10,1373.238,1308.725
7,18,11,1742.552,1664.952
7,18,12,1598.728,1526.224
7,18,13,1819.817,1739.48
7,18,14,2091.277,2001.321
7,18,15,1816.665,1736.439
7,18,16,1209.462,1150.752
7,18,17,678.117,638.235
7,18,18,184.397,162.008
7,18,19,0.0,0.0
7,18,20,0.0,0.0
7,18,21,0.0,0.0
7,18,22,0.0,0.0
7,18,23,0.0,0.0
7,19,0,0.0,0.0
7,19,1,0.0,0.0
7,19,2,0.0,0.0
7,19,3,0.0,0.0
7,19,4,0.0,0.0
7,19,5,51.274,33.603
7,19,6,354.838,326.411
7,19,7,956.551,906.803
7,19,8,1614.016,1540.971
7,19,9,2055.156,1966.479
