validTimeUtc             , Month, Day, Hour, globalHorizontalIrradiance, pressureMeanSeaLevel, temperature, uvIndex, DC Array Output (W), AC System Output (W)
2023-05-22 21:00:00+00:00,     5,  22,   21,                      742.5,                29.95,        61.3,       4,               0.0  ,                0.0
2023-05-22 22:00:00+00:00,     5,  22,   22,                      700.2,                29.94,        61.3,       3,               0.0  ,                0.0
2023-05-22 23:00:00+00:00,     5,  22,   23,                      629.6,                29.93,        62.0,       2,               0.0  ,                0.0
2023-05-23 00:00:00+00:00,     5,  23,    0,                      513.7,                29.92,        62.0,       1,               0.0  ,                0.0
2023-05-23 01:00:00+00:00,     5,  23,    1,                      347.2,                29.92,        61.3,       0,               0.0  ,                0.0
2023-05-23 02:00:00+00:00,     5,  23,    2,                      143.2,                29.93,        60.9,       0,               0.0  ,                0.0
2023-05-23 03:00:00+00:00,     5,  23,    3,                        5.9,                29.93,        60.5,       0,               0.0  ,                0.0
2023-05-23 04:00:00+00:00,     5,  23,    4,                        0.0,                29.95,        60.7,       0,               0.0  ,                0.0
2023-05-23 05:00:00+00:00,     5,  23,    5,                        0.0,                29.96,        59.8,       0,              71.228,               52.85
2023-05-23 06:00:00+00:00,     5,  23,    6,                        0.0,                29.97,        58.9,       0,             550.459,              515.1
2023-05-23 07:00:00+00:00,     5,  23,    7,                        0.0,                29.98,        58.4,       0,            1417.248,             1351.175
2023-05-23 08:00:00+00:00,     5,  23,    8,                        0.0,                29.98,        58.0,       0,            1739.184,             1661.703
2023-05-23 09:00:00+00:00,     5,  23,    9,                        0.0,                29.98,        58.0,       0,            2743.482,             2630.415
2023-05-23 10:00:00+00:00,     5,  23,   10,                        0.0,                29.97,        58.0,       0,            3147.555,             3020.171
2023-05-23 11:00:00+00:00,     5,  23,   11,                        0.0,                29.95,        57.7,       0,            2301.708,             2204.295
2023-05-23 12:00:00+00:00,     5,  23,   12,                        0.0,                29.93,        57.7,       0,            2509.965,             2405.173
2023-05-23 13:00:00+00:00,     5,  23,   13,                        0.2,                29.93,        58.0,       0,            1566.548,             1495.184
2023-05-23 14:00:00+00:00,     5,  23,   14,                       32.7,                29.93,        58.6,       0,            2289.959,             2192.962
2023-05-23 15:00:00+00:00,     5,  23,   15,                      141.7,                29.93,        59.5,       1,            1427.516,             1361.079
2023-05-23 16:00:00+00:00,     5,  23,   16,                      337.2,                29.94,        60.0,       2,             984.266,              933.536
2023-05-23 17:00:00+00:00,     5,  23,   17,                      520.0,                29.96,        60.4,       1,             486.348,              453.26
2023-05-23 18:00:00+00:00,     5,  23,   18,                      632.2,                29.98,        60.4,       2,             126.067,              105.746
2023-05-23 19:00:00+00:00,     5,  23,   19,                      717.6,                29.99,        60.2,       2,               0.0  ,                0.0
2023-05-23 20:00:00+00:00,     5,  23,   20,                      733.5,                29.98,        60.4,       2,               0.0  ,                0.0
2023-05-23 21:00:00+00:00,     5,  23,   21,                      734.8,                29.97,        60.9,       2,               0.0  ,                0.0
2023-05-23 22:00:00+00:00,     5,  23,   22,                      691.2,                29.96,        62.7,       1,               0.0  ,                0.0
2023-05-23 23:00:00+00:00,     5,  23,   23,                      609.4,                29.96,        61.4,       1,               0.0  ,                0.0
2023-05-24 00:00:00+00:00,     5,  24,    0,                      483.7,                29.95,        60.4,       1,               0.0  ,                0.0
2023-05-24 01:00:00+00:00,     5,  24,    1,                      312.9,                29.94,        60.7,       0,               0.0  ,                0.0
2023-05-24 02:00:00+00:00,     5,  24,    2,                      151.6,                29.94,        60.4,       0,               0.0  ,                0.0
2023-05-24 03:00:00+00:00,     5,  24,    3,                        9.0,                29.95,        59.8,       0,               0.0  ,                0.0
2023-05-24 04:00:00+00:00,     5,  24,    4,                        0.0,                29.95,        59.6,       0,               0.0  ,                0.0
2023-05-24 05:00:00+00:00,     5,  24,    5,                        0.0,                29.96,        59.5,       0,              62.811,               44.731
2023-05-24 06:00:00+00:00,     5,  24,    6,                        0.0,                29.96,        59.5,       0,             408.806,              378.466
2023-05-24 07:00:00+00:00,     5,  24,    7,                        0.0,                29.95,        59.1,       0,            1084.847,             1030.552
2023-05-24 08:00:00+00:00,     5,  24,    8,                        0.0,                29.94,        58.4,       0,             905.569,              857.626
2023-05-24 09:00:00+00:00,     5,  24,    9,                        0.0,                29.93,        57.8,       0,            1761.375,             1683.108
2023-05-24 10:00:00+00:00,     5,  24,   10,                        0.0,                29.94,        56.9,       0,            2008.564,             1921.538
2023-05-24 11:00:00+00:00,     5,  24,   11,                        0.0,                29.94,        56.6,       0,            1303.96 ,             1241.902
